Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Korea, Rep.",KOR,1985,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,19281238
"Korea, Rep.",KOR,1984,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,18661523
"Korea, Rep.",KOR,1983,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,18062075
"Korea, Rep.",KOR,1982,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,17484558
"Korea, Rep.",KOR,1981,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,16927321
"Korea, Rep.",KOR,1980,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,16349591
"Korea, Rep.",KOR,1979,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,15714519
"Korea, Rep.",KOR,1978,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,15105694
"Korea, Rep.",KOR,1977,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,14521169
"Korea, Rep.",KOR,1976,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,13960698
"Korea, Rep.",KOR,1975,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,13376319
"Korea, Rep.",KOR,1974,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,12695347
"Korea, Rep.",KOR,1973,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,12054204
"Korea, Rep.",KOR,1972,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11450706
"Korea, Rep.",KOR,1971,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10879729
"Korea, Rep.",KOR,1970,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10281426
"Korea, Rep.",KOR,1969,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,9553689
"Korea, Rep.",KOR,1968,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,8882117
"Korea, Rep.",KOR,1967,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,8259714
"Korea, Rep.",KOR,1966,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,7710724
"Korea, Rep.",KOR,1965,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,7272537
"Korea, Rep.",KOR,1964,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,6862519
"Korea, Rep.",KOR,1963,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,6477135
"Korea, Rep.",KOR,1962,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,6116276
"Korea, Rep.",KOR,1961,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,5777767
"Korea, Rep.",KOR,1960,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,5455249
"Korea, Rep.",KOR,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.1461578887108
"Korea, Rep.",KOR,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.0526024837155
"Korea, Rep.",KOR,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.0123707923475
"Korea, Rep.",KOR,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,49.9855855970996
"Korea, Rep.",KOR,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,49.9995280477479
"Korea, Rep.",KOR,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.0663201153355
"Korea, Rep.",KOR,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.0492640884825
"Korea, Rep.",KOR,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.0691496291761
"Korea, Rep.",KOR,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.2525542179022
"Korea, Rep.",KOR,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.3804476509666
"Korea, Rep.",KOR,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.52141988084
"Korea, Rep.",KOR,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.790748218118
"Korea, Rep.",KOR,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.9362014663936
"Korea, Rep.",KOR,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.045993757212
"Korea, Rep.",KOR,2004,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.9123825230538
"Korea, Rep.",KOR,2003,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.8907271790702
"Korea, Rep.",KOR,2002,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.9484489535213
"Korea, Rep.",KOR,2001,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.0521728402714
"Korea, Rep.",KOR,2000,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.1824629583605
"Korea, Rep.",KOR,1999,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.2097848587535
"Korea, Rep.",KOR,1998,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.2074070490916
"Korea, Rep.",KOR,1997,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.2425103767759
"Korea, Rep.",KOR,1996,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.4187875363696
"Korea, Rep.",KOR,1995,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.6041683728631
"Korea, Rep.",KOR,1994,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.7890175831748
"Korea, Rep.",KOR,1993,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.994681344529
"Korea, Rep.",KOR,1992,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,52.2257791117218
"Korea, Rep.",KOR,1991,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,52.4876140136213
"Korea, Rep.",KOR,1990,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,52.2886375309799
"Korea, Rep.",KOR,1989,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,51.2311869117034
"Korea, Rep.",KOR,1988,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,50.2088981561741
"Korea, Rep.",KOR,1987,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,49.2073892242242
"Korea, Rep.",KOR,1986,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,48.2396643405293
"Korea, Rep.",KOR,1985,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,47.2512840349143
"Korea, Rep.",KOR,1984,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,46.1850797441843
"Korea, Rep.",KOR,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,45.2565587974644
"Korea, Rep.",KOR,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,44.4601574028529
"Korea, Rep.",KOR,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,43.7135877651585
"Korea, Rep.",KOR,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,42.8855510767231
"Korea, Rep.",KOR,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,41.8671609567329
"Korea, Rep.",KOR,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,40.8602299455614
"Korea, Rep.",KOR,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,39.8803986455488
"Korea, Rep.",KOR,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,38.9435793491408
"Korea, Rep.",KOR,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,37.9139572670346
"Korea, Rep.",KOR,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,36.5941705854556
"Korea, Rep.",KOR,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,35.3463077559201
"Korea, Rep.",KOR,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,34.1756969009717
"Korea, Rep.",KOR,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,33.0864791411315
"Korea, Rep.",KOR,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,31.8894611481275
"Korea, Rep.",KOR,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,30.2866105681457
"Korea, Rep.",KOR,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,28.80222458422
"Korea, Rep.",KOR,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,27.4126934391752
"Korea, Rep.",KOR,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,26.1952587908011
"Korea, Rep.",KOR,1965,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,25.3357240705817
"Korea, Rep.",KOR,1964,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,24.5228737476618
"Korea, Rep.",KOR,1963,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,23.7590606354024
"Korea, Rep.",KOR,1962,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,23.0689438362948
"Korea, Rep.",KOR,1961,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,22.424281329659
"Korea, Rep.",KOR,1960,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,21.8102008230006
"Korea, Rep.",KOR,2016,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.05
"Korea, Rep.",KOR,2014,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.37
"Korea, Rep.",KOR,2012,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.63
"Korea, Rep.",KOR,2010,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.35
"Korea, Rep.",KOR,2008,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.4
"Korea, Rep.",KOR,2006,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.33
"Korea, Rep.",KOR,2004,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.95
"Korea, Rep.",KOR,2002,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.64
"Korea, Rep.",KOR,2000,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.66
"Korea, Rep.",KOR,1998,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.41
"Korea, Rep.",KOR,1995,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.33
"Korea, Rep.",KOR,1991,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.25
"Korea, Rep.",KOR,2016,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.22
"Korea, Rep.",KOR,2014,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.55
"Korea, Rep.",KOR,2012,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.8
"Korea, Rep.",KOR,2010,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.52
"Korea, Rep.",KOR,2008,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.51
"Korea, Rep.",KOR,2006,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.65
"Korea, Rep.",KOR,2004,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.35
"Korea, Rep.",KOR,2002,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.09
"Korea, Rep.",KOR,2000,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.92
"Korea, Rep.",KOR,1998,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.93
"Korea, Rep.",KOR,1995,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.79
"Korea, Rep.",KOR,1991,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.54
"Korea, Rep.",KOR,2016,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,9.8
"Korea, Rep.",KOR,2013,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,12
"Korea, Rep.",KOR,2018,Urban population growth (annual %),SP.URB.GROW,0.273938168757402
"Korea, Rep.",KOR,2017,Urban population growth (annual %),SP.URB.GROW,0.356980827091355
"Korea, Rep.",KOR,2016,Urban population growth (annual %),SP.URB.GROW,0.363081275360245
"Korea, Rep.",KOR,2015,Urban population growth (annual %),SP.URB.GROW,0.437904532582115
"Korea, Rep.",KOR,2014,Urban population growth (annual %),SP.URB.GROW,0.540070702737516
"Korea, Rep.",KOR,2013,Urban population growth (annual %),SP.URB.GROW,0.367213427358424
"Korea, Rep.",KOR,2012,Urban population growth (annual %),SP.URB.GROW,0.43778826636442
"Korea, Rep.",KOR,2011,Urban population growth (annual %),SP.URB.GROW,0.753105096374867
"Korea, Rep.",KOR,2010,Urban population growth (annual %),SP.URB.GROW,0.621566983144705
"Korea, Rep.",KOR,2009,Urban population growth (annual %),SP.URB.GROW,0.639403400754965
"Korea, Rep.",KOR,2008,Urban population growth (annual %),SP.URB.GROW,0.88418882208575
"Korea, Rep.",KOR,2007,Urban population growth (annual %),SP.URB.GROW,0.631491671818636
"Korea, Rep.",KOR,2006,Urban population growth (annual %),SP.URB.GROW,0.749916123325417
"Korea, Rep.",KOR,2005,Urban population growth (annual %),SP.URB.GROW,0.634549840258114
"Korea, Rep.",KOR,2004,Urban population growth (annual %),SP.URB.GROW,0.829355606254432
"Korea, Rep.",KOR,2003,Urban population growth (annual %),SP.URB.GROW,0.956963846404653
"Korea, Rep.",KOR,2002,Urban population growth (annual %),SP.URB.GROW,1.02604012271042
"Korea, Rep.",KOR,2001,Urban population growth (annual %),SP.URB.GROW,1.16708927807075
"Korea, Rep.",KOR,2000,Urban population growth (annual %),SP.URB.GROW,1.13428440765118
"Korea, Rep.",KOR,1999,Urban population growth (annual %),SP.URB.GROW,1.01231674491918
"Korea, Rep.",KOR,1998,Urban population growth (annual %),SP.URB.GROW,1.02556798368187
"Korea, Rep.",KOR,1997,Urban population growth (annual %),SP.URB.GROW,1.24615224219257
"Korea, Rep.",KOR,1996,Urban population growth (annual %),SP.URB.GROW,1.49197608574533
"Korea, Rep.",KOR,1995,Urban population growth (annual %),SP.URB.GROW,2.0171844184448
"Korea, Rep.",KOR,1994,Urban population growth (annual %),SP.URB.GROW,2.05355922703446
"Korea, Rep.",KOR,1993,Urban population growth (annual %),SP.URB.GROW,2.09804804302675
"Korea, Rep.",KOR,1992,Urban population growth (annual %),SP.URB.GROW,2.16390257767196
"Korea, Rep.",KOR,1991,Urban population growth (annual %),SP.URB.GROW,2.50578148499851
"Korea, Rep.",KOR,1990,Urban population growth (annual %),SP.URB.GROW,3.3086487267101
"Korea, Rep.",KOR,1989,Urban population growth (annual %),SP.URB.GROW,3.45735138569971
"Korea, Rep.",KOR,1988,Urban population growth (annual %),SP.URB.GROW,3.60758583615969
"Korea, Rep.",KOR,1987,Urban population growth (annual %),SP.URB.GROW,3.77142785426415
"Korea, Rep.",KOR,1986,Urban population growth (annual %),SP.URB.GROW,3.73595732687128
"Korea, Rep.",KOR,1985,Urban population growth (annual %),SP.URB.GROW,3.44222748629721
"Korea, Rep.",KOR,1984,Urban population growth (annual %),SP.URB.GROW,3.80708263897405
"Korea, Rep.",KOR,1983,Urban population growth (annual %),SP.URB.GROW,4.15519628315522
"Korea, Rep.",KOR,1982,Urban population growth (annual %),SP.URB.GROW,4.33796607785697
"Korea, Rep.",KOR,1981,Urban population growth (annual %),SP.URB.GROW,4.49108913788502
"Korea, Rep.",KOR,1980,Urban population growth (annual %),SP.URB.GROW,4.67238439804972
"Korea, Rep.",KOR,1979,Urban population growth (annual %),SP.URB.GROW,4.74779133430002
"Korea, Rep.",KOR,1978,Urban population growth (annual %),SP.URB.GROW,4.87547579431438
"Korea, Rep.",KOR,1977,Urban population growth (annual %),SP.URB.GROW,5.03189497691862
"Korea, Rep.",KOR,1976,Urban population growth (annual %),SP.URB.GROW,5.04644353378922
"Korea, Rep.",KOR,1975,Urban population growth (annual %),SP.URB.GROW,4.75584747563308
"Korea, Rep.",KOR,1974,Urban population growth (annual %),SP.URB.GROW,4.87075155461082
"Korea, Rep.",KOR,1973,Urban population growth (annual %),SP.URB.GROW,5.00872678440835
"Korea, Rep.",KOR,1972,Urban population growth (annual %),SP.URB.GROW,5.20603051616675
"Korea, Rep.",KOR,1971,Urban population growth (annual %),SP.URB.GROW,5.72515940123285
"Korea, Rep.",KOR,1970,Urban population growth (annual %),SP.URB.GROW,7.08824857344516
"Korea, Rep.",KOR,1969,Urban population growth (annual %),SP.URB.GROW,7.31728587770682
"Korea, Rep.",KOR,1968,Urban population growth (annual %),SP.URB.GROW,7.54314566135768
"Korea, Rep.",KOR,1967,Urban population growth (annual %),SP.URB.GROW,7.09014499610952
"Korea, Rep.",KOR,1966,Urban population growth (annual %),SP.URB.GROW,5.54667785972317
"Korea, Rep.",KOR,1965,Urban population growth (annual %),SP.URB.GROW,5.61506694375346
"Korea, Rep.",KOR,1964,Urban population growth (annual %),SP.URB.GROW,5.73969139913605
"Korea, Rep.",KOR,1963,Urban population growth (annual %),SP.URB.GROW,5.9453611642531
"Korea, Rep.",KOR,1962,Urban population growth (annual %),SP.URB.GROW,6.06693993931122
"Korea, Rep.",KOR,1961,Urban population growth (annual %),SP.URB.GROW,5.88702502819195
"Korea, Rep.",KOR,1960,Urban population growth (annual %),SP.URB.GROW,5.41405186042623
"Korea, Rep.",KOR,2018,Urban population,SP.URB.TOTL,42061563
"Korea, Rep.",KOR,2017,Urban population,SP.URB.TOTL,41946498
"Korea, Rep.",KOR,2016,Urban population,SP.URB.TOTL,41797024
"Korea, Rep.",KOR,2015,Urban population,SP.URB.TOTL,41645542
"Korea, Rep.",KOR,2014,Urban population,SP.URB.TOTL,41463573
"Korea, Rep.",KOR,2013,Urban population,SP.URB.TOTL,41240244
"Korea, Rep.",KOR,2012,Urban population,SP.URB.TOTL,41089082
"Korea, Rep.",KOR,2011,Urban population,SP.URB.TOTL,40909592
"Korea, Rep.",KOR,2010,Urban population,SP.URB.TOTL,40602657
"Korea, Rep.",KOR,2009,Urban population,SP.URB.TOTL,40351067
"Korea, Rep.",KOR,2008,Urban population,SP.URB.TOTL,40093884
"Korea, Rep.",KOR,2007,Urban population,SP.URB.TOTL,39740941
"Korea, Rep.",KOR,2006,Urban population,SP.URB.TOTL,39490771
"Korea, Rep.",KOR,2005,Urban population,SP.URB.TOTL,39195731
"Korea, Rep.",KOR,2004,Urban population,SP.URB.TOTL,38947802
"Korea, Rep.",KOR,2003,Urban population,SP.URB.TOTL,38626122
"Korea, Rep.",KOR,2002,Urban population,SP.URB.TOTL,38258247
"Korea, Rep.",KOR,2001,Urban population,SP.URB.TOTL,37867709
"Korea, Rep.",KOR,2000,Urban population,SP.URB.TOTL,37428328
"Korea, Rep.",KOR,1999,Urban population,SP.URB.TOTL,37006183
"Korea, Rep.",KOR,1998,Urban population,SP.URB.TOTL,36633453
"Korea, Rep.",KOR,1997,Urban population,SP.URB.TOTL,36259672
"Korea, Rep.",KOR,1996,Urban population,SP.URB.TOTL,35810625
"Korea, Rep.",KOR,1995,Urban population,SP.URB.TOTL,35280305
"Korea, Rep.",KOR,1994,Urban population,SP.URB.TOTL,34575766
"Korea, Rep.",KOR,1993,Urban population,SP.URB.TOTL,33872973
"Korea, Rep.",KOR,1992,Urban population,SP.URB.TOTL,33169705
"Korea, Rep.",KOR,1991,Urban population,SP.URB.TOTL,32459655
"Korea, Rep.",KOR,1990,Urban population,SP.URB.TOTL,31656393
"Korea, Rep.",KOR,1989,Urban population,SP.URB.TOTL,30626132
"Korea, Rep.",KOR,1988,Urban population,SP.URB.TOTL,29585374
"Korea, Rep.",KOR,1987,Urban population,SP.URB.TOTL,28537079
"Korea, Rep.",KOR,1986,Urban population,SP.URB.TOTL,27480866
"Korea, Rep.",KOR,1985,Urban population,SP.URB.TOTL,26473134
"Korea, Rep.",KOR,1984,Urban population,SP.URB.TOTL,25577374
"Korea, Rep.",KOR,1983,Urban population,SP.URB.TOTL,24621925
"Korea, Rep.",KOR,1982,Urban population,SP.URB.TOTL,23619800
"Korea, Rep.",KOR,1981,Urban population,SP.URB.TOTL,22617087
"Korea, Rep.",KOR,1980,Urban population,SP.URB.TOTL,21623805
"Korea, Rep.",KOR,1979,Urban population,SP.URB.TOTL,20636698
"Korea, Rep.",KOR,1978,Urban population,SP.URB.TOTL,19679806
"Korea, Rep.",KOR,1977,Urban population,SP.URB.TOTL,18743336
"Korea, Rep.",KOR,1976,Urban population,SP.URB.TOTL,17823527
"Korea, Rep.",KOR,1975,Urban population,SP.URB.TOTL,16946391
"Korea, Rep.",KOR,1974,Urban population,SP.URB.TOTL,16159311
"Korea, Rep.",KOR,1973,Urban population,SP.URB.TOTL,15391092
"Korea, Rep.",KOR,1972,Urban population,SP.URB.TOTL,14639182
"Korea, Rep.",KOR,1971,Urban population,SP.URB.TOTL,13896560
"Korea, Rep.",KOR,1970,Urban population,SP.URB.TOTL,13123306
"Korea, Rep.",KOR,1969,Urban population,SP.URB.TOTL,12225296
"Korea, Rep.",KOR,1968,Urban population,SP.URB.TOTL,11362681
"Korea, Rep.",KOR,1967,Urban population,SP.URB.TOTL,10537106
"Korea, Rep.",KOR,1966,Urban population,SP.URB.TOTL,9815880
"Korea, Rep.",KOR,1965,Urban population,SP.URB.TOTL,9286249
"Korea, Rep.",KOR,1964,Urban population,SP.URB.TOTL,8779189
"Korea, Rep.",KOR,1963,Urban population,SP.URB.TOTL,8289479
"Korea, Rep.",KOR,1962,Urban population,SP.URB.TOTL,7811004
"Korea, Rep.",KOR,1961,Urban population,SP.URB.TOTL,7351204
"Korea, Rep.",KOR,1960,Urban population,SP.URB.TOTL,6930929
"Korea, Rep.",KOR,2018,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.459
"Korea, Rep.",KOR,2017,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.503
"Korea, Rep.",KOR,2016,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.562
"Korea, Rep.",KOR,2015,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.634
"Korea, Rep.",KOR,2014,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.707
"Korea, Rep.",KOR,2013,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.779
"Korea, Rep.",KOR,2012,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.851
"Korea, Rep.",KOR,2011,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.923
"Korea, Rep.",KOR,2010,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.936
"Korea, Rep.",KOR,2009,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.835
"Korea, Rep.",KOR,2008,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.733
"Korea, Rep.",KOR,2007,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.631
"Korea, Rep.",KOR,2006,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.528
"Korea, Rep.",KOR,2005,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.345
"Korea, Rep.",KOR,2004,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.002
"Korea, Rep.",KOR,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.652
"Korea, Rep.",KOR,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.299
"Korea, Rep.",KOR,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.94
"Korea, Rep.",KOR,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.621
"Korea, Rep.",KOR,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.384
"Korea, Rep.",KOR,1998,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.145
"Korea, Rep.",KOR,1997,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.905
"Korea, Rep.",KOR,1996,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.662
"Korea, Rep.",KOR,1995,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.239
"Korea, Rep.",KOR,1994,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.452
"Korea, Rep.",KOR,1993,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.645
"Korea, Rep.",KOR,1992,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.82
"Korea, Rep.",KOR,1991,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.972
"Korea, Rep.",KOR,1990,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.844
"Korea, Rep.",KOR,1989,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.148
"Korea, Rep.",KOR,1988,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.389
"Korea, Rep.",KOR,1987,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.563
"Korea, Rep.",KOR,1986,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.679
"Korea, Rep.",KOR,1985,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.876
"Korea, Rep.",KOR,1984,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.301
"Korea, Rep.",KOR,1983,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.693
"Korea, Rep.",KOR,1982,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.061
"Korea, Rep.",KOR,1981,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.407
"Korea, Rep.",KOR,1980,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.72
"Korea, Rep.",KOR,1979,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.981
"Korea, Rep.",KOR,1978,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.233
"Korea, Rep.",KOR,1977,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.476
"Korea, Rep.",KOR,1976,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.719
"Korea, Rep.",KOR,1975,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.033
"Korea, Rep.",KOR,1974,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.579
"Korea, Rep.",KOR,1973,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.131
"Korea, Rep.",KOR,1972,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.692
"Korea, Rep.",KOR,1971,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.261
"Korea, Rep.",KOR,1970,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.704
"Korea, Rep.",KOR,1969,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.756
